,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Personenauto's; overige brandstof,-0.01624035913386378,0.013144443011190528,0.17115461201259358,0.029703428922479957,-0.006830372807400186,-0.004544018854517128,0.002595004525251257,0.0008549766066261599,0.0027147384714018,-0.009345484579747484,-0.022349617115262257,-0.011454652540994228,0.00821248775180897,0.0038217989066416376,0.0038798163115161617,0.0060662208669930535,-0.010303496653949064,0.0028002661346871478,0.003136824536852854,-0.014866699867073856,0.007455248464124686,0.04162634390376409,-0.00480129670479807,0.008085081038037815,0.005476380780757808,0.00602605805112774,-0.011004087357306019,-0.0001831928709746286,-0.010206066295359513
Personenauto's per huishouden,0.054300328103252415,0.042983568267957545,-0.021531705876994336,0.0739490438340536,0.06436914067972584,-0.014364418566095381,0.05591965230805903,-0.010090478213778597,0.002878602605526876,-0.051490107758413735,-0.16879239714162447,-0.05963449276758428,0.06133837735280976,0.02573432783798561,0.03197899578531872,0.040373266574581484,-0.019788888468760906,-0.00037239490668372296,0.03002861766615364,-0.0005929839374986916,-0.01967092740787034,0.01756367464860156,-0.02928620001357213,-0.024565774526689475,-0.008519272591658886,0.07979181373815245,-0.08049187590938227,0.031602242426925636,-0.016046481830646993
Personenauto's naar oppervlakte,-0.07752592258321644,-0.06898426362440305,-0.005942021159296197,-0.06636592347964636,-0.057174596856120426,0.0008434142152702467,-0.020711001476923875,-0.015374802255203894,-0.0025615999644089038,0.05993163080426333,-0.036786624311194144,-0.04170712928601653,-0.024383730479102597,0.09257597244783955,0.05648549506506809,-0.007981618311192937,0.005229173032092119,-0.0508628489412236,0.02403006605132452,0.11553895747022856,-0.08257596832939959,-0.024901552010637446,0.04515009102820012,-0.01920540248959914,0.06714752505644622,-0.06076258627714093,0.07858155174633803,-0.010545533124061108,0.11030102866207707
Motorfietsen,-0.016104769760554055,0.014344678970863393,0.17066318476429646,0.031110266823253366,-0.0030834454016779125,-0.009845539874205687,0.001545199838200599,0.0020066188126872963,-0.001647380336398512,-0.00805637911975746,-0.029870198256900626,-0.00896105093428247,0.0004814210730793888,0.0003834034437522925,-0.004404637965692894,0.017666616864751544,-0.015002118472552168,-0.0010330251983678336,-0.007573876932899751,-0.03642138524520773,0.030051941427567355,0.09927755686558831,-0.002124817769557386,0.01329673070463035,0.01913483364575981,0.0076814108068400085,-0.0077794121696556215,-0.004305720331570959,-0.013433039530234106
Oppervlakte totaal,-0.0005652123353582046,0.019366082341341632,0.1209282373873093,0.026967285654521056,-0.005269171482494612,-0.005260501188739523,-0.02373660222761657,0.02746899822586121,0.006527015720456828,0.0005226057503946025,-0.0393696460268352,-0.004876497981773421,0.008129690154616787,-0.03518579846493528,-0.040909902343277814,0.04227078626601338,-0.05261211712821183,-0.0005309548443141905,-0.09013292856245651,-0.17282506451492,0.13456364616000271,0.41700180870695785,0.07624501960839515,0.09651544082519235,0.08902022572890342,-0.01822114254193862,0.0531546379828231,-0.022362967177415795,0.05196729249053105
Oppervlakte land,0.001505086617275376,0.024754984122127604,0.14166953183767603,0.034932694867503555,-0.008610069770140219,9.263517681178492e-05,-0.029851337214541043,0.028609614819311898,-0.0037562276379005744,-0.001311497903517158,-0.05461508875502319,-0.016352947623715704,0.012231419272478804,-0.010954901234555454,-0.029048042477702794,0.03737044472790289,-0.03781254643405756,-0.003972833005938108,-0.05017600174298539,-0.124697152684395,0.08635703882704383,0.2622044546761906,0.028849757384159132,0.058214621474106436,0.03827126756453318,0.014660458201707742,-0.0023342795354292668,-0.009170110729710787,-0.0061392049582841505
Oppervlakte water,-0.0026424973956315485,0.007714861170103672,0.062187082050269904,0.010242199117660144,-6.573819371413775e-05,-0.009493026510348062,-0.009992232747010424,0.018003581485594174,0.01573323496499232,0.002352681363987084,-0.011024342015263562,0.009035633124783239,0.0012490169842620017,-0.0509359498015069,-0.04153067737223826,0.034923524702753325,-0.05291294205634284,0.0033594768284983937,-0.10649329122982294,-0.17327824262025238,0.14656436083758553,0.46007923791813876,0.10483417640010981,0.10916881626544948,0.11742755834775984,-0.048456473315796535,0.09745777615793481,-0.029984591127975867,0.09945823874772389
Dekkingspercentage,0.00662075788861316,-0.001044512046272255,-0.005955267491796258,-0.009952850632323216,-0.01681171389381095,0.040979218775902,0.03131014044818662,0.08814027550853858,0.005550208885875724,0.02298393073715912,0.03782038974096843,-0.05917213685482234,0.09189335564159855,-0.06117874871437053,0.051355850876144284,-0.0801531793989164,-0.044497358880882396,0.1289249763006416,0.10794614178269944,-0.10585060856868322,0.06410218188249549,-0.07413267215713681,-0.08076313260735267,0.10239647444506146,0.002504801136628123,-0.0024738235337060073,-0.04238500623396052,-0.12303376500273092,-0.11884889287041468
Mate van stedelijkheid,0.06977285506027658,0.05680388672856363,-0.02930947783534393,0.06542775506534176,0.06737529543960914,-0.051135136690074384,0.06064260147529249,0.03913765916935743,-0.024668533042268233,-0.07580477523120428,-0.09048639897789237,-0.010909123070218482,-0.0645157064482015,-0.02975067883597991,0.020017415599041414,0.05043339492546759,-0.0036987814241719375,0.01286651911974589,0.010480951456994672,0.00209259609191636,0.0719778095437081,0.12163743262307584,-0.08290157631251013,-0.09609559677514175,-0.07570798982577195,0.037831700416568054,-0.12441897880942068,0.044738489735023736,-0.03267994796041394
Omgevingsadressendichtheid,-0.07079258952180416,-0.05625583577669921,0.025921808912964063,-0.07265451383810641,-0.07290006560872732,0.039990960447550114,-0.09719594696630751,-0.03186767757181458,0.030421449017289548,0.04499910539297881,0.08774528043723084,0.03104042439070391,0.07133280967925047,0.014424365577770512,0.007436897861030017,-0.03792712599513841,-0.010300924169541863,-0.014539139466111182,-0.007935850400603796,-0.01565244842165768,-0.06986970897750082,-0.10142190541731491,0.04019671810526363,0.06210473299593491,0.07797701381885415,-0.035180503772175,0.11964286155573918,-0.06653073341484832,0.01658094083630282
OBJECTID,0.04161012539950878,0.03651311841781542,0.014166145988077783,-0.05493474970577019,0.036390811517001104,-0.03656846998031036,0.03380699994402515,-0.0029514834889536375,0.0007556186571493093,-0.07012733129005798,0.014133076725335356,0.027405127899258176,-0.13299767708284307,0.07839269472684803,-0.11956159153474703,0.036264062873934216,-0.059173170110859354,-0.001886214266327151,-0.043664934081661985,0.08325059365209561,-0.023337011962658853,0.03712197185814185,-0.09428533331148434,-0.07341907058036647,-0.13500405674263913,-0.14290797376314998,-0.011969169760334061,0.16650703494630664,0.06849190565115887
BEV_DICHTH,-0.009653436204920169,0.007019400670826775,0.0026811444069500855,0.023182257926919095,0.01882040842207859,-0.004855341639500925,-0.050713521840336805,-0.13727651717228806,0.024391859222589442,0.01628383417162669,0.002622988117463714,0.0044331917970173804,-0.1358635223989516,0.09148897402415085,-0.0051264942253854825,-0.056178531927976824,0.023377582447843572,-0.1242165566361858,-0.2237997645448374,-0.027808756810501024,-0.02188944199100906,0.024223873289219055,-0.02163539709483203,-0.15503837720905675,-0.02005126145589642,-0.14078277532324862,0.0397086412533629,0.09521323506093116,0.11901423831075271
AANT_INW,-0.058023375325904694,-0.039576134932536665,0.005422870810501475,-0.011245483445773684,-0.018836543008135066,0.1361024911230315,0.10165334366575758,-0.12883168969689507,-0.06393584014589809,-0.004007821455743124,0.00490830343855306,0.022476196570433062,-0.046761738357337476,0.08876379833991732,0.032071194414669,-0.04311264329745364,0.0007018484689711744,-0.07610768560139337,0.040870341690371896,0.03184539985212659,-0.0202689188410358,0.014072370162064411,0.032801592018218854,-0.006857072168088525,0.11941836330037914,-0.053183265849230534,-0.0029055103240594234,-0.051291781160657746,0.031640888026374395
G_WOZ,0.07147655459798788,0.035517986490534226,-0.009167810851005041,0.07433292301620989,-0.009693800957124028,0.045375496337942536,-0.014960648850060577,0.007972200152701345,0.09536738536951758,-0.030856031713526223,-0.060472632587072556,-0.013090261284522056,0.20229494101005996,-0.0010340688093638517,0.07326222359999836,-0.14623989764368542,-0.02300492440904857,0.0003617349757755009,-0.044627162308013876,-0.004863613792960436,-0.02650277663107394,-0.009592940016726316,0.09428869317203706,-0.03512392868766058,-0.04619124917675386,-0.01534761759156694,0.03536725069704502,-0.03485637205437738,0.06938805941557709
HuurwTperc,-0.07329788546207613,-0.056562121176099045,0.0006166189255773152,-0.06017405218045951,-0.061670655361401094,0.05126390199832766,-0.04532012375825232,-0.0036284449458824793,-0.0306657166824159,0.0693965971560772,0.14286788702880765,0.06842445823993884,-0.11718762657565428,-0.07523813522698714,-0.03385581057882804,0.04086402952559503,0.008605323212303269,0.023220835359497087,-0.02799399565122077,0.03443978375387838,0.07238165032848515,0.05432856943840139,-0.030795042138605837,-7.00085362083772e-05,-0.06181779201299702,0.07096431881398753,-0.1413261874973099,0.013120966053101923,-0.03896974450108212
F18MoeiteMe,-0.06432188707041281,-0.04965406974839722,0.0006418061997476496,-0.07092379337083389,-0.05347859519413688,0.025627184223475936,-0.07178231076155837,0.0020601034055156247,-0.05654578510960204,0.06657197313014084,0.1039923539274661,0.041070369437759144,-0.1419541481991797,-0.007643070658004521,-0.02977960966911266,0.1114938685956355,0.009037674686556533,0.032476389911242,0.04344794303054332,-0.002720240006505349,0.014777764219502571,0.025795827593179554,-0.07452259696166794,0.040768850640591325,-0.015602769230800978,0.039847240627319896,-0.10973437345564051,-0.03485746261095077,-0.0487815463778509
Paal_Huidig,0.010819619033970135,0.004037709780672471,-0.0060261294002698215,-0.08238825891991118,-0.05869827020300229,-0.06324596756424286,-0.1681803140889553,-0.051287150097707866,-0.012947706837877875,-0.18427831394999053,0.09483397419066453,-0.04550637740118047,-0.03061905565597064,0.12006791754712301,0.031330818098670415,-0.07064715279835386,0.1316869835082666,0.004916214752039676,0.15589218145028397,-0.002702908667238797,-0.0077314550164376775,0.12085769166771215,-0.1449273964336085,-0.040194374460236354,-0.03660729547819406,-0.06060088818075809,0.07360130827608934,-0.07039911466510566,-0.08038363347490238
Paal_2050_Laag,0.01245488825399649,0.004811851900860454,-0.0059733226695729506,-0.08243885196751893,-0.057668731294650555,-0.06328008084894868,-0.1667731269308197,-0.05161863897835562,-0.008656880605243217,-0.18221690966145968,0.09471213063044176,-0.04410466754400745,-0.0342172069906468,0.12189463017065082,0.036452469253613846,-0.07178738210671562,0.13786294439862384,0.007415957669611276,0.15909004495714046,-0.005025649540940891,-0.004341109124738245,0.12028144096746908,-0.14236873848711915,-0.042001885289926696,-0.037023073757944835,-0.05482382827069227,0.07869910418267366,-0.06753875442538765,-0.07737900353952652
Paalrot_2050_Hoog,0.015886804535813974,0.007319360352449784,-0.005884802970878282,-0.08213359204576036,-0.05606014804016807,-0.06394125014526444,-0.16058124215973324,-0.05027683905822126,-0.006763154381175051,-0.17630864462347823,0.09559657329596691,-0.04420805694309872,-0.04076840416651213,0.12687239313631538,0.03843332228733102,-0.0775449192553322,0.1445856724716358,0.008352599121487139,0.16280212115637982,-0.0013545815250070943,8.642776717682386e-05,0.12140079860494712,-0.1393484525059566,-0.04144494454226284,-0.039321209828092354,-0.054559469393719855,0.08154898893299624,-0.07033081419275518,-0.07807641199654146
Verschilzetting_2050_Laag,0.029529369699124255,-0.014267954330455966,-0.004088046922203204,-0.007128926188665171,-0.03679040394195059,0.05035730122338378,0.039564642575272424,0.0011532201908266693,0.2012872918446143,0.01445873676279282,-0.08327475352557874,0.023171612150059466,-0.1495441906853798,-0.010609149979343533,0.13824805032558085,-0.06100087049327827,0.08872242759907635,0.1595202787316315,0.018472952342805823,0.07782594467633998,0.08921401595021747,0.040997020719724206,-0.050223157094420344,-0.0541408643342622,-0.12096944861017685,0.3556168708862571,0.17878197238097215,-0.04426512687553058,0.2874943818762934
Verschilzetting_2050_Hoog,0.0332867345575182,-0.012990249801734119,-0.004300689125858927,-0.010406570490250356,-0.040716668153311535,0.049575219797948045,0.03716077907579496,-0.0035240502155146052,0.20345735750601937,0.011280639685715504,-0.08114824328310451,0.02521607292152699,-0.14480661833938568,0.0014408231137510062,0.1431092077158792,-0.06666368593782139,0.10166502463575933,0.156688606705999,0.023812133629950067,0.07063205508520884,0.08905123385115368,0.04412617354907037,-0.05008580333162989,-0.05919330906798292,-0.12148390912419371,0.3501908841003496,0.17938505888381645,-0.05098376833533239,0.2729268272192306
perc5_10mm,-0.02127142504055999,-0.04169656728935248,0.0009140388056579114,-0.017710875502856743,-0.05338349919452959,0.10652335568120218,0.00011437118434141365,0.0817165418352452,0.030389552404299167,0.20496361749446027,-0.09946344439627182,0.11013312960836463,-0.02343318825349493,0.014744367663712577,0.18870484332898563,-0.06425215472378812,-0.06404122449409407,0.14462728120368254,-0.05259418594797157,-0.06410741637341653,0.04535108903031675,-0.001638488400494326,-0.06185127061116799,-0.05385066514498587,-0.07793628032614507,-0.05456177854348663,0.15576527178595012,-0.06162666528344738,-0.14513765738812942
perc10_15mm,-0.05395240774161831,-0.05989365658781454,0.00019377550849611477,-0.03887919091697304,-0.05411092166926783,0.07342972413881875,-0.004146375885805662,0.05883018506901464,-0.0036386781143702565,0.19331408655154836,-0.10479937353269794,0.10493620521844961,-0.011995574366766725,0.04434385235261395,0.17406606265831515,-0.04840032113227615,-0.08272512338543829,0.12128271643017054,-0.04177343901760728,-0.05542627832892183,0.039485997603903096,-0.015495773637652855,-0.05428394978809011,-0.020470010385174525,-0.04674416446760227,-0.11209383962881087,0.09743750871643246,-0.06572420444990848,-0.10291304232611992
perc15_20mm,-0.06789539604978859,-0.06316726512816545,-0.0015668723495443964,-0.042446204097655475,-0.04956204590515265,0.04878520246990824,0.002945133894786864,0.05764539620383311,-0.035834316965299685,0.15752756740416374,-0.10775225686603133,0.09411493343751758,-0.026697024926530824,0.05286108513884612,0.1677659937221834,-0.03910298042743186,-0.0794361454635964,0.08585561971293698,-0.02805086690508523,-0.032388718867546545,0.045419680674151024,-0.009363618587330414,-0.06001617353503596,-0.013045867165424146,-0.0380535582655089,-0.13405120909262236,0.007759438831151588,-0.0332340402502689,-0.05505667504251364
perc20_30mm,-0.06602633709462037,-0.052524294410527604,-0.009229828080981555,-0.028079784553500672,-0.036498656785944945,0.012081028999032496,0.004951423435630269,0.09374055826835652,-0.06978791339450124,0.06771770673069002,-0.10463603781937317,0.07733673132700947,-0.05219825618574628,0.035805480318786595,0.18083358567127905,-0.014548970600866084,-0.05432503496865531,0.06360511454771738,-0.009205210133055166,0.013932310788342388,0.058410876294792226,0.03947785727194415,-0.13468581388695328,-0.060149616961194384,-0.10153022368041449,-0.13587149796752437,-0.12213600106529877,0.022145027978061428,-0.03259037565822258
perc30mmME,-0.04044597042453432,-0.024744429593221474,-0.013965850759434788,-0.005043413878031105,-0.02529776162370623,-0.017161207699038488,-0.003350550331033676,0.15818111719480404,-0.10191204261546644,-0.07419937871260078,-0.026637382438085593,0.029348215954746383,-0.026341549189615482,-0.012935826061188621,0.10092192260926806,-0.0013325150492735573,-0.01017902708364389,0.04723754670264381,0.05476293492229996,0.07227868895857262,0.04745274911958306,0.10007391045722551,-0.16276482472581635,-0.10953004052775298,-0.15929953773269276,-0.06878515624112866,-0.22434816239374472,0.04725938336895525,-0.05608029958521957
percNODATA,0.05316001589113497,0.057144690325904614,-4.5173792821984654e-05,0.032781621165712656,0.0532673350256705,-0.07318395182890138,-0.0002658429492001789,-0.0950258576793244,0.015459999779882575,-0.18198685505886053,0.11379356719024045,-0.11829465018294194,0.028878334337023744,-0.031103158512557325,-0.1989505230368364,0.046680077395519354,0.08076083571643669,-0.12602275398180743,0.04121912146167856,0.048352799325804885,-0.053212919567546695,-0.006248732925298177,0.08711622712985731,0.05072030359306595,0.08203377543004904,0.11037352427533423,-0.06127851296691246,0.046894637006884995,0.11673094122899617
P_H_SOCMIN,-0.0453328088761078,-0.04534908025138555,0.003172840125782539,-0.05862577396377451,-0.061702763043401936,0.03537131918783064,-0.05342171845163536,-0.014945717429713297,-0.032837857837930556,0.1006315342558748,0.14805173735553837,0.051148979157953835,-0.13948586652976147,-0.02164355413268084,-0.04238209538543936,0.05736064551456268,-0.005506298713784974,0.047737925196031046,0.018221338645537582,-0.008032263973224915,0.07506852673445227,0.0005143779609722495,0.030243252605894392,0.08375604865997124,-0.07605404877257847,0.05474136879808102,-0.2145473724649488,-0.06212518584684897,0.020136895848841936
GLGHuidigMean,-0.05739215504496364,-0.015371631048301472,-0.007671269158899227,-0.0006123924454728196,0.014058040171161183,-0.09176608123417326,-0.05374090439872007,0.026574899143221944,-0.22612453149877676,-0.09522500128054295,0.005124951807815318,-0.06804115295884292,0.09161773290328667,-0.057940699475153325,-0.07548620865952846,0.033511717705787585,0.004377304336863141,0.24740096959554742,-0.06277887828395186,0.19896796961677388,0.04488433841918671,0.02874255863495198,0.019001564091016748,-0.0116309039696702,0.01508351744180177,-0.046690621781068246,0.1039372011634973,-0.06453002535926769,-0.012019702274067802
GLG2050HoogMean,0.027542445368941394,0.020458254252378197,0.008333108823020952,-0.03759104636906519,-0.0024561296567260373,0.016368565653909078,0.014053522907338169,0.02715278113187971,0.06454203563420341,-0.08652362881018807,0.03398707705648218,0.049385077907863825,-0.08741989853455329,0.05859792485593978,-0.05638882707188601,-0.02623003604230174,-0.027628974363651648,-0.1506339657725761,0.04920901239469817,-0.0473449830654415,-0.01135013348341656,-0.0028518042510161734,-0.16471834656656772,0.008821298556921937,-0.025355820098743796,-0.2655893140303722,-0.15732719444234972,0.006844990121206647,0.17094605494202983
GHGMean,-0.06038900728659886,-0.028238407558583874,-0.011770496589466259,0.0049991977585457405,0.0054848951013064745,-0.06886592717456151,-0.040425721524274275,0.02183174136679046,-0.18727084532497326,-0.10992736472526932,-0.019751912908119236,-0.08548031818884931,0.08383208933702219,-0.09054460131800991,-0.10070752752994198,0.0422574581141095,-0.06787123981090115,0.25679734595469805,-0.05634350489708716,0.23167567526471514,0.02263965287747275,0.02536478919139611,0.018680839519476026,0.008018014232605791,-0.044116712043607204,0.0007485667639771552,0.10408992462912983,-0.03755185071611905,0.08433121626192881
HG3MaxHuidig,-0.05528701584399135,-0.02608226227997102,-0.007090305700997236,-0.03359702539442177,0.0007960180470314401,-0.052604254108065705,-0.025052586648508415,0.026750876839062677,-0.15895788483078702,-0.12092216649871249,-0.016839247454013457,-0.0937126439660904,0.0930269189303511,-0.06618172369532532,-0.1353350773742393,0.05268186601140883,-0.0784621401443143,0.23574763422705677,-0.03691867693398403,0.214380149572397,0.012645599110289908,0.010047864485360698,0.024719635065549955,0.03846487349325384,-0.07239382871046537,-0.024543461274397695,0.09983404913359756,-0.016719996767657962,0.1268828733308704
LG3MaxHuidig,-0.054923698296695224,-0.012123228204897243,-0.00796469410401327,-0.0012797032817496452,0.013993596080427126,-0.09319697118360759,-0.05575912611966195,0.027665967088548148,-0.22869254089499907,-0.09058582991372119,0.007473900112129644,-0.0662195088092304,0.09202909523754622,-0.044137343092488665,-0.06780240196684442,0.030837623787235802,0.01905169320721114,0.24859955453407834,-0.06217901095444354,0.19525224521801318,0.046163234488800844,0.03203170350731415,0.021518821968706043,-0.017693953622507825,0.013164295664590743,-0.046859296079164406,0.1086110047248513,-0.06909068157817914,-0.036567479593456624
P_schaduw_fw,-0.039096349338188056,-0.03861663794798323,-0.016489368586677856,0.10963630662676256,-0.012767820817178706,-0.02782467390842216,-0.08531867759148114,-0.08647197067479358,-0.010065927692065239,-0.008430251551210887,0.00955591202095551,0.05183720200661019,0.022692842951296793,0.0032861516826313275,0.03477079124823986,0.07086050838022201,-0.058613386499408004,-0.008964300600064094,0.05381989396481082,-0.06882034508016514,-0.016911636589846287,-0.03339866998879526,0.04932846049190509,0.017867383642141712,0.04097578499139127,0.03639651335498281,0.055230908258229176,0.07279252727263101,0.02982306840159069
SUM_Shape_Area,-0.03207900013994085,-0.01575429450922245,0.002817517129454604,0.027680134957244487,-0.04178486751769822,0.1963088183058604,0.040608546832670366,-0.04241422143067442,-0.1219364079644075,-0.07309998608489825,0.028430109695116064,0.05085651408190699,-0.010947300973275047,0.07087082319345718,0.002846823772835732,0.02211274530505007,0.022854017254126273,-0.02725734128594447,0.002119307030887253,-0.04386568760955399,0.023629991406809103,-0.024786084154935894,-0.006134061780887564,0.015473161871146947,0.05408266739868602,-0.019552036588674698,0.019604542450311686,-0.03041785970705746,0.09990335541340824
Oppervlakte_Totaal_m2,0.056728082523395215,0.044028749399252776,-0.014045344035894016,0.05571109865075559,-0.07471144471981504,0.19450078169596088,-0.12253002647580565,0.02609813074436752,-0.06423456203404553,-0.011181887141675808,-0.0897150520895989,-0.039511568282339524,-0.02715712119358089,0.03332140327889321,-0.04202137628248454,0.025050219149700775,0.04534940151606121,-0.021163780033233777,-0.062228710989652214,0.024839724161506094,-0.0011500531322664416,-0.007796334156196967,-0.0056600133400970904,0.011947099698611218,0.006109238764062084,0.027397086702025772,-0.015591508849793573,0.004998525515239244,-0.011000988960427826
Oppervlakte_Land_VSK_m2,0.054894882558488504,0.04492918019728413,-0.014593136403434162,0.05794375680969559,-0.07362423253761093,0.18728711537675785,-0.12526025999320414,0.026202744064580653,-0.09802576788134813,-0.004928030202402181,-0.07991022300186393,-0.041964747751752476,-0.010871205126621972,0.05079669296353449,-0.031677828894286435,0.022449760859164104,0.04849685209784826,-0.03033120702484321,-0.05871713903755493,0.004033131636499695,0.0012882544688721648,-0.009666429279960474,0.001948254405934743,0.002871725923244403,-0.004251640843293844,0.04082592191247329,-0.016497583985900986,0.008675999292971373,0.004566606990644546
Oppervlakte_Water_VSK_m2,0.04530264624598378,0.019201108528353425,-0.006423549949673674,0.0189308921424343,-0.053359916238882574,0.16319178095871958,-0.05516373110595938,0.013859220011201242,0.17729570139140868,-0.048061334965777865,-0.1157658399223091,-0.011856637002602267,-0.12076367982218306,-0.08931716743598016,-0.08766623685754914,0.028742286703765822,0.008362727828283982,0.048311567423375765,-0.056535910871505377,0.1517261300948176,-0.015691247306671534,0.00892874047612635,-0.05371274177387618,0.06391386755449537,0.06704480204104551,-0.07055242227668279,-0.007341376332568401,-0.018670257001122584,-0.10358241959914422
Oppervlakte_Openbaar_m2,0.012700243590231305,0.016206271920594473,-0.010095510516594035,0.04584615042324548,-0.07147081144658882,0.15619365833712334,-0.051701707671006916,0.18409611070458665,-0.13440468116686746,-0.019097064763334688,-0.045877621292810054,-0.048320551416680985,0.0031510459581478916,-0.03458519749806488,-0.06571486862257962,0.09106362359732889,0.05453243927054171,-0.11463769857543184,0.08030358021409424,-0.11293847256805677,-0.011046166687024026,-0.031114586254153906,-0.03379530945929329,-0.12078834262053818,0.04664335329049488,0.03400177954340712,0.1520919284391674,0.06407687278327258,0.08039553949458994
Oppervlakte_NietOpenbaar_m2,0.06263921885765149,0.047207775181393595,-0.014215008155320352,0.04740055870296368,-0.05368263734142605,0.146519872156238,-0.13135700801912978,-0.0699468976854453,-0.05144607019114844,0.005701187715232785,-0.07332029167453163,-0.030401984457250262,-0.014480045157583481,0.08833309078266009,-0.0011992593903870133,-0.027069204917858674,0.033151462105044584,0.02561299006728483,-0.11619845691829998,0.07233015085058776,0.008858014167578357,0.006576016748294515,0.01920454905152333,0.0701879141861291,-0.03024505302845349,0.03088352555150925,-0.10787593369222458,-0.02246339323281036,-0.03405028345019681
Groen_PerInwoner_m2,0.015509588380811363,0.004112532948355197,-0.009621116709386148,0.03470578820630699,-0.05990362638478391,0.07489606788274975,-0.019540015574717153,0.20070344980215774,-0.05817128142350315,-0.008219529851956377,0.014226129396548078,0.0016844775496274267,0.019601415518329827,-0.03148468301550197,0.0037074239254321867,0.031301883340944255,-0.024534704032161292,-0.05623062092758997,0.19494700595688533,-0.07340615183636343,-0.026743441959178313,0.008475950392239355,0.07478516111619134,-0.07901313858051602,-0.054832237826184134,0.02381212463240871,0.10427990560674363,0.04594217670568565,-0.012463542945858658
Groen_PercLand,-0.06693748410314933,-0.05202280078102348,-0.018669819896955833,0.10069667699296794,-0.0028394518901995337,0.03997603312417261,0.0789753367707628,0.13922891152961694,0.05028645363484712,-0.01983492807052965,0.08308353294822896,-0.043519673316993975,0.034333309223013156,0.05762016980350696,-0.07375115697133112,0.040634116917688846,0.0643783367570834,0.010212572380702193,0.03015609480625596,-0.09894387909518307,-0.05981758919148484,0.001762260163678752,-0.00527620578069699,-0.008554769900934222,-0.10550167497658164,0.011886596597177047,-0.0013547814917015122,-0.0924981677140266,-0.028224734099708347
Groen_Openbaar_PercOpenbaar,0.05274156104346357,0.020165423103570966,-0.0045547323893197,0.10969494039697165,0.022378271286064632,-0.004255075593037729,-0.0064181500370926025,-0.0644197944648802,0.08376728365687568,0.038654665751633614,0.06582813605945062,0.06294448329264274,-0.022511874481683698,0.15282917670114837,-0.04639497825600097,-0.0200687560905722,0.017254523941825434,0.044454972174765586,-0.007541300544720284,-0.02421945179028043,-0.04276050567816762,0.05102455311214837,0.11591385264118052,-0.06688380587483993,-0.21267874211545965,0.02661444325903178,0.08928283090031593,-0.04011269667250327,-0.1226603749611342
Groen_NietOpenbaar_PercNO,-0.055616108354654914,-0.051370478437665464,-0.01600163383506544,0.05356270493315663,-0.022574958214609357,0.01106093639120441,0.0450571714444001,0.18111161478938234,0.025633990027993426,-0.07905751026108467,0.033631781271003997,-0.0987978901569594,0.008629310729190856,-0.056797555825822243,-0.026571036995645517,0.0073514295998367155,0.04002737957971272,0.03303093544492613,0.006682470266622349,-0.13205481464607438,-0.002379502001698545,-0.06675490553724622,-0.048329331201621854,-0.020003703169767805,0.052909269973027064,0.07002979049065443,-0.0766096465467299,-0.1471738974632208,-0.08254992451699796
Steen_PercLand,-0.0943380914421316,-0.06912930273067326,-0.005184007185851278,-0.06604588887763496,-0.014706928833403226,0.010584494834311514,0.05024212561007638,0.009582573736980854,-0.004978875263471127,0.00416790719659634,-0.07778903874259664,-0.02947518026388181,0.0509625201462243,0.06342935861675737,-0.03204789450035763,0.010889507305157543,0.01973382349778913,0.014428058005031266,-0.046388004886496643,0.03263978233961288,-0.017173142211506186,-0.004653298112559469,0.024255853456441018,0.06372331723281188,-0.02664765237538069,-0.01055552312187956,-0.024624735148544068,0.011605766137241172,0.06060217041172786
Steen_Openbaar_PercOpenbaar,-0.07901526687085467,-0.05591659078579641,0.0027762641752385703,-0.11027268252259001,-0.010970250520079902,-0.03362501709618474,-0.013663172178980875,-0.015975007907786835,-0.01618514569724459,-0.00782277568559204,-0.09889678645482058,-0.03495264752542138,-0.0008826538994287784,-0.015197277988192774,0.056027100757889796,-0.003371547419012329,-0.022114609168574117,0.03693283565147027,-0.04134386376171503,0.03798186044617032,0.024646867063500028,-0.01887560738227154,0.020681301134349853,0.009971481248153015,0.09699061302449903,0.010824059619390305,-0.05337619510919413,-0.030512839313619942,0.059603720601494416
Steen_NietOpenbaar_PercNO,-0.0891946346373615,-0.07038183050334994,-0.010304118148677203,-0.06340102833798644,-0.037486751562248864,0.028524380315895395,0.021331035749305016,-0.004517305672363095,0.009098171320303454,0.0003274969727259025,-0.06478869037360285,-0.027895097915067994,0.0652715420761245,0.10116883864790335,-0.04191547041889934,-0.01407231407677765,0.016828393393639125,0.001311394295995851,-0.014050948078274953,0.03082956310984886,-0.02555058203022046,0.014244520293194085,0.0539328518384213,0.057895173597507454,-0.07075553465851307,-0.025395503248898433,-0.026052385619880474,0.043183342761050604,0.04419443863592116
